[2026-06-02T05:16:20.989Z] GET http://localhost:5173/src/pages/EditorPage/spriteRuntime.ts → 200 (7ms, ?B)
[2026-06-02T05:16:20.989Z] GET http://localhost:5173/src/api/client.ts → 200 (6ms, ?B)
[2026-06-02T05:16:20.989Z] GET http://localhost:5173/src/pages/PlayPage/PlayPage.module.css → 200 (7ms, ?B)
[2026-06-02T05:16:20.994Z] GET http://localhost:5173/src/components/Toast/Toast.module.css → 200 (2ms, ?B)
[2026-06-02T05:16:20.995Z] GET http://localhost:5173/src/components/ShareModal/ShareModal.module.css → 200 (1ms, ?B)
[2026-06-02T05:16:20.995Z] GET http://localhost:5173/src/pages/EditorPage/StageCanvas.module.css → 200 (1ms, ?B)
[2026-06-02T05:16:20.996Z] GET http://localhost:5173/node_modules/.vite/deps/axios.js?v=93500f84 → 200 (?ms, -312B)
[2026-06-02T05:16:21.017Z] GET https://fonts.googleapis.com/css2?family=Baloo+2:wght@500;600;700;800&family=Nunito:wght@400;600;700;800&display=swap → 200 (?ms, -743B)
[2026-06-02T05:16:21.021Z] GET https://fonts.gstatic.com/s/baloo2/v23/wXKrE3kTposypRyd51jcAM4olXc.woff2 → 200 (?ms, -814B)
[2026-06-02T05:16:21.021Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (?ms, -815B)
[2026-06-02T05:16:21.121Z] GET http://localhost:8000/projects/me → 200 (49ms, 2B)
[2026-06-02T05:16:21.121Z] GET http://localhost:8000/users/me → 200 (49ms, 164B)
[2026-06-02T05:16:21.121Z] GET http://localhost:8000/projects/me → 200 (42ms, 2B)
[2026-06-02T05:16:21.121Z] GET http://localhost:8000/users/me → 200 (43ms, 164B)
[2026-06-02T05:16:27.460Z] GET https://blockly-demo.appspot.com/static/media/click.mp3 → 200 (736ms, -343B)
[2026-06-02T05:16:27.460Z] GET https://blockly-demo.appspot.com/static/media/disconnect.mp3 → 200 (736ms, -373B)
[2026-06-02T05:16:27.460Z] GET https://blockly-demo.appspot.com/static/media/delete.mp3 → 200 (735ms, -347B)
[2026-06-02T05:16:27.460Z] GET https://blockly-demo.appspot.com/static/media/click.mp3 → 200 (727ms, 2381B)
[2026-06-02T05:16:27.461Z] GET https://blockly-demo.appspot.com/static/media/disconnect.mp3 → 200 (724ms, 1671B)
[2026-06-02T05:16:27.461Z] GET https://blockly-demo.appspot.com/static/media/delete.mp3 → 200 (724ms, 3333B)
[2026-06-02T05:16:27.461Z] GET blob:http://localhost:5173/77c3a8a0-e414-4cca-a4f4-1fb127fa297f → 200 (3ms, -70B)
[2026-06-02T05:16:27.462Z] GET blob:http://localhost:5173/5a813ded-56f4-437b-84e1-9edbeab8c326 → 200 (2ms, -69B)
[2026-06-02T05:16:27.462Z] GET blob:http://localhost:5173/7c5c6094-9cc4-4256-b86d-15fe21521b8f → 200 (3ms, -69B)
[2026-06-02T05:16:27.462Z] GET blob:http://localhost:5173/3bcba7ac-5ae2-47f8-9ca3-dbc9d1534e72 → 200 (4ms, -69B)
[2026-06-02T05:16:27.462Z] GET blob:http://localhost:5173/80917898-f111-489b-a343-9abd1338433b → 200 (5ms, -69B)
[2026-06-02T05:16:27.462Z] GET blob:http://localhost:5173/79d41934-1f8e-4a4f-8c70-354d796cf94e → 200 (5ms, -69B)
[2026-06-02T05:16:27.462Z] GET blob:http://localhost:5173/a39c2d4b-b2a3-4c8a-a461-f300adac49bb → 200 (7ms, -70B)
[2026-06-02T05:16:27.462Z] GET https://blockly-demo.appspot.com/static/media/sprites.png → pending (?ms, ?B)
[2026-06-02T05:16:27.462Z] GET blob:http://localhost:5173/a3133c00-7c63-438c-a400-eb5021d27d00 → 200 (7ms, -70B)
[2026-06-02T05:16:27.462Z] GET blob:http://localhost:5173/2c13b097-454d-4412-adc4-bf88b1a94803 → 200 (8ms, -69B)
[2026-06-02T05:16:27.462Z] GET blob:http://localhost:5173/62a3ee9e-3dc0-4915-a9a0-1ef7103254c0 → 200 (9ms, -69B)
[2026-06-02T05:16:27.462Z] GET blob:http://localhost:5173/1aa2c710-67f5-4fa7-a5a3-a1f8a2aac81f → 200 (10ms, -69B)
[2026-06-02T05:16:27.462Z] GET blob:http://localhost:5173/461f3e2d-c538-4af3-a745-362279518c32 → 200 (10ms, -69B)
[2026-06-02T05:16:27.463Z] GET blob:http://localhost:5173/e270057c-6b7d-48da-9cfb-0cf653005506 → 200 (10ms, -69B)
[2026-06-02T05:16:27.463Z] GET blob:http://localhost:5173/d8b184a6-c56f-4327-a832-4fb1cd56b40d → 200 (10ms, -70B)
[2026-06-02T05:17:08.206Z] POST http://localhost:8000/projects → 201 (36ms, 249B)
[2026-06-02T05:17:08.243Z] PUT http://localhost:8000/projects/cc69e60b-70e3-49d2-b4af-d7d2ec867c59 → 200 (10ms, 249B)
[2026-06-02T05:17:41.812Z] PUT http://localhost:8000/projects/cc69e60b-70e3-49d2-b4af-d7d2ec867c59 → 200 (26ms, 261B)
[2026-06-02T05:17:47.033Z] GET http://localhost:5173/play/cc69e60b-70e3-49d2-b4af-d7d2ec867c59 → 200 (5ms, 615B)
[2026-06-02T05:17:47.045Z] GET http://localhost:5173/@vite/client → 200 (12ms, ?B)
[2026-06-02T05:17:47.045Z] GET http://localhost:5173/src/main.tsx → 200 (1ms, ?B)
[2026-06-02T05:17:47.046Z] GET http://localhost:5173/@react-refresh → 200 (11ms, ?B)
[2026-06-02T05:17:47.047Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=93500f84 → 200 (?ms, -310B)
[2026-06-02T05:17:47.047Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=93500f84 → 200 (1ms, -312B)
[2026-06-02T05:17:47.048Z] GET http://localhost:5173/node_modules/.vite/deps/react-router-dom.js?v=93500f84 → 200 (4ms, -312B)
[2026-06-02T05:17:47.053Z] GET http://localhost:5173/src/index.css → 200 (6ms, ?B)
[2026-06-02T05:17:47.053Z] GET http://localhost:5173/src/App.tsx → 200 (5ms, ?B)
[2026-06-02T05:17:47.053Z] GET http://localhost:5173/src/context/AuthContext.tsx → 200 (7ms, ?B)
[2026-06-02T05:17:47.053Z] GET http://localhost:5173/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=93500f84 → 200 (?ms, -310B)
[2026-06-02T05:17:47.055Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-B-1-B7_t.js?v=93500f84 → 200 (?ms, -308B)
[2026-06-02T05:17:47.055Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom.js?v=93500f84 → 200 (?ms, -310B)
[2026-06-02T05:17:47.057Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 200 (2ms, ?B)
[2026-06-02T05:17:47.060Z] GET http://localhost:5173/src/pages/LandingPage/LandingPage.tsx → 200 (1ms, ?B)
[2026-06-02T05:17:47.060Z] GET http://localhost:5173/src/pages/LoginPage/LoginPage.tsx → 200 (1ms, ?B)
[2026-06-02T05:17:47.060Z] GET http://localhost:5173/src/pages/ExplorePage/ExplorePage.tsx → 200 (1ms, ?B)
[2026-06-02T05:17:47.060Z] GET http://localhost:5173/src/pages/DashboardPage/DashboardPage.tsx → 200 (3ms, ?B)
[2026-06-02T05:17:47.060Z] GET http://localhost:5173/src/pages/EditorPage/EditorPage.tsx → 200 (2ms, ?B)
[2026-06-02T05:17:47.060Z] GET http://localhost:5173/src/pages/PlayPage/PlayPage.tsx → 200 (3ms, ?B)
[2026-06-02T05:17:47.060Z] GET http://localhost:5173/src/api/auth.ts → 200 (3ms, ?B)
[2026-06-02T05:17:47.061Z] GET http://localhost:5173/src/pages/LandingPage/LandingPage.module.css → 200 (3ms, ?B)
[2026-06-02T05:17:47.061Z] GET http://localhost:5173/src/pages/LoginPage/LoginPage.module.css → 200 (3ms, ?B)
[2026-06-02T05:17:47.062Z] GET http://localhost:5173/src/pages/ExplorePage/ExplorePage.module.css → 200 (2ms, ?B)
[2026-06-02T05:17:47.062Z] GET http://localhost:5173/src/api/projects.ts → 200 (2ms, ?B)
[2026-06-02T05:17:47.062Z] GET http://localhost:5173/node_modules/.vite/deps/blockly.js?v=93500f84 → 200 (?ms, -314B)
[2026-06-02T05:17:47.062Z] GET http://localhost:5173/src/pages/EditorPage/EditorPage.module.css → 200 (2ms, ?B)
[2026-06-02T05:17:47.062Z] GET http://localhost:5173/src/hooks/useToast.ts → 200 (2ms, ?B)
[2026-06-02T05:17:47.062Z] GET http://localhost:5173/src/components/Toast/Toast.tsx → 200 (2ms, ?B)
[2026-06-02T05:17:47.062Z] GET http://localhost:5173/src/components/ShareModal/ShareModal.tsx → 200 (3ms, ?B)
[2026-06-02T05:17:47.062Z] GET http://localhost:5173/src/pages/EditorPage/StageCanvas.tsx → 200 (3ms, ?B)
[2026-06-02T05:17:47.063Z] GET http://localhost:5173/src/pages/EditorPage/blockDefs.ts → 200 (3ms, ?B)
[2026-06-02T05:17:47.063Z] GET http://localhost:5173/src/pages/EditorPage/spriteRuntime.ts → 200 (2ms, ?B)
[2026-06-02T05:17:47.063Z] GET http://localhost:5173/src/pages/DashboardPage/DashboardPage.module.css → 200 (2ms, ?B)
[2026-06-02T05:17:47.063Z] GET http://localhost:5173/src/api/client.ts → 200 (2ms, ?B)
[2026-06-02T05:17:47.063Z] GET http://localhost:5173/src/pages/PlayPage/PlayPage.module.css → 200 (3ms, ?B)
[2026-06-02T05:17:47.064Z] GET http://localhost:5173/src/components/Toast/Toast.module.css → 200 (2ms, ?B)
[2026-06-02T05:17:47.065Z] GET http://localhost:5173/src/components/ShareModal/ShareModal.module.css → 200 (1ms, ?B)
[2026-06-02T05:17:47.065Z] GET http://localhost:5173/node_modules/.vite/deps/axios.js?v=93500f84 → 200 (?ms, -312B)
[2026-06-02T05:17:47.066Z] GET http://localhost:5173/src/pages/EditorPage/StageCanvas.module.css → 200 (?ms, ?B)
[2026-06-02T05:17:47.070Z] GET https://fonts.googleapis.com/css2?family=Baloo+2:wght@500;600;700;800&family=Nunito:wght@400;600;700;800&display=swap → 200 (?ms, -743B)
[2026-06-02T05:17:47.077Z] GET https://fonts.gstatic.com/s/baloo2/v23/wXKrE3kTposypRyd51jcAM4olXc.woff2 → 200 (?ms, -814B)
[2026-06-02T05:17:47.077Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (?ms, -815B)
[2026-06-02T05:17:47.081Z] GET blob:http://localhost:5173/a20a2349-9bcf-41e5-884d-ef1f3c24ed07 → 200 (1ms, -70B)
[2026-06-02T05:17:47.082Z] GET blob:http://localhost:5173/f623a387-1be2-4283-9157-fc57dbccfdbf → 200 (1ms, -70B)
[2026-06-02T05:17:47.082Z] GET http://localhost:8000/projects/cc69e60b-70e3-49d2-b4af-d7d2ec867c59 → 200 (82ms, 261B)
[2026-06-02T05:17:47.082Z] GET http://localhost:8000/users/me → 200 (81ms, 164B)
[2026-06-02T05:17:47.082Z] GET http://localhost:8000/projects/cc69e60b-70e3-49d2-b4af-d7d2ec867c59 → 200 (80ms, 261B)
[2026-06-02T05:17:47.082Z] GET http://localhost:8000/users/me → 200 (73ms, 164B)
[2026-06-02T05:17:47.163Z] GET http://localhost:8000/projects → 200 (27ms, 2834B)
[2026-06-02T05:17:47.164Z] GET http://localhost:8000/projects → 200 (24ms, 2834B)
[2026-06-02T05:18:29.073Z] GET http://localhost:8000/projects/me → 200 (71ms, 263B)
[2026-06-02T05:18:29.073Z] GET http://localhost:8000/projects/me → 200 (39ms, 263B)
[2026-06-02T05:18:58.032Z] GET http://localhost:8000/projects/cc69e60b-70e3-49d2-b4af-d7d2ec867c59 → 200 (74ms, 261B)
[2026-06-02T05:18:58.032Z] GET http://localhost:8000/projects/cc69e60b-70e3-49d2-b4af-d7d2ec867c59 → 200 (38ms, 261B)
[2026-06-02T05:18:58.081Z] GET http://localhost:8000/projects → 200 (28ms, 2834B)
[2026-06-02T05:18:58.106Z] GET http://localhost:8000/projects → 200 (?ms, 2834B)
[2026-06-02T05:19:03.408Z] GET http://localhost:5173/dashboard → 200 (6ms, ?B)
[2026-06-02T05:19:03.420Z] GET http://localhost:5173/@vite/client → 200 (17ms, ?B)
[2026-06-02T05:19:03.420Z] GET http://localhost:5173/src/main.tsx → 200 (1ms, ?B)
[2026-06-02T05:19:03.421Z] GET http://localhost:5173/@react-refresh → 200 (16ms, ?B)
[2026-06-02T05:19:03.423Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=93500f84 → 200 (?ms, -310B)
[2026-06-02T05:19:03.423Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=93500f84 → 200 (1ms, -312B)
[2026-06-02T05:19:03.424Z] GET http://localhost:5173/node_modules/.vite/deps/react-router-dom.js?v=93500f84 → 200 (5ms, -312B)
[2026-06-02T05:19:03.430Z] GET http://localhost:5173/src/index.css → 200 (7ms, ?B)
[2026-06-02T05:19:03.430Z] GET http://localhost:5173/src/App.tsx → 200 (7ms, ?B)
[2026-06-02T05:19:03.430Z] GET http://localhost:5173/src/context/AuthContext.tsx → 200 (8ms, ?B)
[2026-06-02T05:19:03.430Z] GET http://localhost:5173/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=93500f84 → 200 (?ms, -310B)
[2026-06-02T05:19:03.436Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-B-1-B7_t.js?v=93500f84 → 200 (?ms, -308B)
[2026-06-02T05:19:03.436Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom.js?v=93500f84 → 200 (?ms, -310B)
[2026-06-02T05:19:03.437Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 200 (1ms, ?B)
[2026-06-02T05:19:03.437Z] GET http://localhost:5173/src/pages/LandingPage/LandingPage.tsx → 200 (2ms, ?B)
[2026-06-02T05:19:03.437Z] GET http://localhost:5173/src/pages/LoginPage/LoginPage.tsx → 200 (3ms, ?B)
[2026-06-02T05:19:03.437Z] GET http://localhost:5173/src/pages/ExplorePage/ExplorePage.tsx → 200 (3ms, ?B)
[2026-06-02T05:19:03.438Z] GET http://localhost:5173/src/pages/DashboardPage/DashboardPage.tsx → 200 (2ms, ?B)
[2026-06-02T05:19:03.438Z] GET http://localhost:5173/src/pages/EditorPage/EditorPage.tsx → 200 (4ms, ?B)
[2026-06-02T05:19:03.438Z] GET http://localhost:5173/src/pages/PlayPage/PlayPage.tsx → 200 (5ms, ?B)
[2026-06-02T05:19:03.438Z] GET http://localhost:5173/src/api/auth.ts → 200 (3ms, ?B)
[2026-06-02T05:19:03.440Z] GET http://localhost:5173/src/pages/LandingPage/LandingPage.module.css → 200 (1ms, ?B)
[2026-06-02T05:19:03.440Z] GET http://localhost:5173/src/pages/LoginPage/LoginPage.module.css → 200 (2ms, ?B)
[2026-06-02T05:19:03.440Z] GET http://localhost:5173/src/pages/ExplorePage/ExplorePage.module.css → 200 (2ms, ?B)
[2026-06-02T05:19:03.440Z] GET http://localhost:5173/src/api/projects.ts → 200 (1ms, ?B)
[2026-06-02T05:19:03.440Z] GET http://localhost:5173/src/pages/DashboardPage/DashboardPage.module.css → 200 (2ms, ?B)
[2026-06-02T05:19:03.440Z] GET http://localhost:5173/src/hooks/useToast.ts → 200 (2ms, ?B)
[2026-06-02T05:19:03.441Z] GET http://localhost:5173/src/components/Toast/Toast.tsx → 200 (2ms, ?B)
[2026-06-02T05:19:03.441Z] GET http://localhost:5173/src/api/client.ts → 200 (2ms, ?B)
[2026-06-02T05:19:03.442Z] GET http://localhost:5173/node_modules/.vite/deps/blockly.js?v=93500f84 → 200 (?ms, -314B)
[2026-06-02T05:19:03.443Z] GET http://localhost:5173/src/pages/EditorPage/EditorPage.module.css → 200 (4ms, ?B)
[2026-06-02T05:19:03.443Z] GET http://localhost:5173/src/components/ShareModal/ShareModal.tsx → 200 (4ms, ?B)
[2026-06-02T05:19:03.443Z] GET http://localhost:5173/src/pages/EditorPage/StageCanvas.tsx → 200 (4ms, ?B)
[2026-06-02T05:19:03.443Z] GET http://localhost:5173/src/pages/EditorPage/blockDefs.ts → 200 (4ms, ?B)
[2026-06-02T05:19:03.443Z] GET http://localhost:5173/src/pages/EditorPage/spriteRuntime.ts → 200 (5ms, ?B)
[2026-06-02T05:19:03.443Z] GET http://localhost:5173/src/pages/PlayPage/PlayPage.module.css → 200 (5ms, ?B)
[2026-06-02T05:19:03.443Z] GET http://localhost:5173/src/components/Toast/Toast.module.css → 200 (5ms, ?B)
[2026-06-02T05:19:03.443Z] GET http://localhost:5173/node_modules/.vite/deps/axios.js?v=93500f84 → 200 (2ms, -312B)
[2026-06-02T05:19:03.447Z] GET http://localhost:5173/src/components/ShareModal/ShareModal.module.css → 200 (2ms, ?B)
[2026-06-02T05:19:03.447Z] GET http://localhost:5173/src/pages/EditorPage/StageCanvas.module.css → 200 (2ms, ?B)
[2026-06-02T05:19:03.449Z] GET https://fonts.googleapis.com/css2?family=Baloo+2:wght@500;600;700;800&family=Nunito:wght@400;600;700;800&display=swap → 200 (1ms, -743B)
[2026-06-02T05:19:03.454Z] GET https://fonts.gstatic.com/s/baloo2/v23/wXKrE3kTposypRyd51jcAM4olXc.woff2 → 200 (?ms, -814B)
[2026-06-02T05:19:03.454Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (?ms, -815B)
[2026-06-02T05:19:03.455Z] GET http://localhost:8000/projects/me → 200 (74ms, 263B)
[2026-06-02T05:19:03.455Z] GET http://localhost:8000/users/me → 200 (74ms, 164B)
[2026-06-02T05:19:03.455Z] GET http://localhost:8000/projects/me → 200 (74ms, 263B)
[2026-06-02T05:19:03.455Z] GET http://localhost:8000/users/me → 200 (74ms, 164B)
[2026-06-02T05:19:09.564Z] GET https://blockly-demo.appspot.com/static/media/click.mp3 → 200 (23ms, -343B)
[2026-06-02T05:19:09.566Z] GET https://blockly-demo.appspot.com/static/media/disconnect.mp3 → 200 (21ms, -373B)
[2026-06-02T05:19:09.567Z] GET https://blockly-demo.appspot.com/static/media/delete.mp3 → 200 (20ms, -347B)
[2026-06-02T05:19:09.567Z] GET https://blockly-demo.appspot.com/static/media/click.mp3 → 200 (17ms, -343B)
[2026-06-02T05:19:09.567Z] GET https://blockly-demo.appspot.com/static/media/disconnect.mp3 → 200 (19ms, -373B)
[2026-06-02T05:19:09.568Z] GET https://blockly-demo.appspot.com/static/media/delete.mp3 → 200 (18ms, -347B)
[2026-06-02T05:19:09.568Z] GET blob:http://localhost:5173/d617cf1e-7507-4491-a995-874c2850e097 → 200 (10ms, -70B)
[2026-06-02T05:19:09.574Z] GET blob:http://localhost:5173/e62b0dcd-edc0-4eee-84bd-db67864d00d6 → 200 (5ms, -69B)
[2026-06-02T05:19:09.574Z] GET blob:http://localhost:5173/b28a72d5-30da-437f-8c92-8becf6d47a2d → 200 (5ms, -69B)
[2026-06-02T05:19:09.574Z] GET blob:http://localhost:5173/15a9f5e8-8db0-4ea6-833d-a35fa6bb9e69 → 200 (5ms, -69B)
[2026-06-02T05:19:09.574Z] GET blob:http://localhost:5173/259c76de-a3e7-4b9c-b8c0-d9ca6166a40f → 200 (5ms, -69B)
[2026-06-02T05:19:09.574Z] GET blob:http://localhost:5173/b0113cdd-e62e-43f8-b31f-f19ae887a75f → 200 (5ms, -69B)
[2026-06-02T05:19:09.574Z] GET blob:http://localhost:5173/8155a0a7-342c-42b0-a184-fd7589c5ac82 → 200 (7ms, -70B)
[2026-06-02T05:19:09.574Z] GET https://blockly-demo.appspot.com/static/media/sprites.png → 200 (9ms, -374B)
[2026-06-02T05:19:09.574Z] GET blob:http://localhost:5173/09e8b423-29e7-476f-9eca-02ffc82c605c → 200 (7ms, -70B)
[2026-06-02T05:19:09.574Z] GET blob:http://localhost:5173/b90a819d-769c-45a7-b2f8-606814441380 → 200 (7ms, -69B)
[2026-06-02T05:19:09.575Z] GET blob:http://localhost:5173/fbcc28f8-8668-4d75-abda-624f8fdd85a6 → 200 (6ms, -69B)
[2026-06-02T05:19:09.575Z] GET blob:http://localhost:5173/f96ca227-069f-4448-9d7f-3a570cc2c46b → 200 (6ms, -69B)
[2026-06-02T05:19:09.575Z] GET blob:http://localhost:5173/cbac5314-afdc-4993-85b5-159d04d66339 → 200 (8ms, -69B)
[2026-06-02T05:19:09.575Z] GET blob:http://localhost:5173/a2aa8ced-583a-4ee9-9db6-e4864cb21853 → 200 (9ms, -69B)
[2026-06-02T05:19:09.575Z] GET blob:http://localhost:5173/e8f9b521-2945-4be6-ab71-dd5a8c93f6b4 → 200 (9ms, -70B)
[2026-06-02T05:19:09.575Z] GET http://localhost:8000/projects/cc69e60b-70e3-49d2-b4af-d7d2ec867c59 → 200 (37ms, 261B)
[2026-06-02T05:19:09.575Z] GET http://localhost:8000/projects/cc69e60b-70e3-49d2-b4af-d7d2ec867c59 → 200 (27ms, 261B)
[2026-06-02T05:19:47.684Z] GET http://localhost:5173/dashboard → 200 (12ms, ?B)
[2026-06-02T05:19:47.716Z] GET http://localhost:5173/@vite/client → 200 (14ms, ?B)
[2026-06-02T05:19:47.716Z] GET http://localhost:5173/src/main.tsx → 200 (2ms, ?B)
[2026-06-02T05:19:47.716Z] GET http://localhost:5173/@react-refresh → 200 (15ms, ?B)
[2026-06-02T05:19:47.718Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=93500f84 → 200 (1ms, -310B)
[2026-06-02T05:19:47.719Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=93500f84 → 200 (1ms, -312B)
[2026-06-02T05:19:47.721Z] GET http://localhost:5173/node_modules/.vite/deps/react-router-dom.js?v=93500f84 → 200 (?ms, -312B)
[2026-06-02T05:19:47.721Z] GET http://localhost:5173/src/index.css → 200 (10ms, ?B)
[2026-06-02T05:19:47.721Z] GET http://localhost:5173/src/App.tsx → 200 (11ms, ?B)
[2026-06-02T05:19:47.723Z] GET http://localhost:5173/src/context/AuthContext.tsx → 200 (8ms, ?B)
[2026-06-02T05:19:47.723Z] GET http://localhost:5173/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=93500f84 → 200 (?ms, -310B)
[2026-06-02T05:19:47.723Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-B-1-B7_t.js?v=93500f84 → 200 (1ms, -308B)
[2026-06-02T05:19:47.730Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom.js?v=93500f84 → 200 (?ms, -310B)
[2026-06-02T05:19:47.730Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 200 (2ms, ?B)
[2026-06-02T05:19:47.732Z] GET http://localhost:5173/src/api/auth.ts → 200 (1ms, ?B)
[2026-06-02T05:19:47.732Z] GET http://localhost:5173/src/pages/LandingPage/LandingPage.tsx → 200 (1ms, ?B)
[2026-06-02T05:19:47.732Z] GET http://localhost:5173/src/pages/LoginPage/LoginPage.tsx → 200 (2ms, ?B)
[2026-06-02T05:19:47.732Z] GET http://localhost:5173/src/pages/ExplorePage/ExplorePage.tsx → 200 (2ms, ?B)
[2026-06-02T05:19:47.732Z] GET http://localhost:5173/src/pages/DashboardPage/DashboardPage.tsx → 200 (3ms, ?B)
[2026-06-02T05:19:47.732Z] GET http://localhost:5173/src/pages/EditorPage/EditorPage.tsx → 200 (3ms, ?B)
[2026-06-02T05:19:47.732Z] GET http://localhost:5173/src/pages/PlayPage/PlayPage.tsx → 200 (5ms, ?B)
[2026-06-02T05:19:47.733Z] GET http://localhost:5173/src/api/client.ts → 200 (3ms, ?B)
[2026-06-02T05:19:47.734Z] GET http://localhost:5173/src/pages/LandingPage/LandingPage.module.css → 200 (3ms, ?B)
[2026-06-02T05:19:47.734Z] GET http://localhost:5173/src/pages/LoginPage/LoginPage.module.css → 200 (4ms, ?B)
[2026-06-02T05:19:47.734Z] GET http://localhost:5173/src/pages/ExplorePage/ExplorePage.module.css → 200 (4ms, ?B)
[2026-06-02T05:19:47.734Z] GET http://localhost:5173/src/api/projects.ts → 200 (5ms, ?B)
[2026-06-02T05:19:47.735Z] GET http://localhost:5173/src/pages/DashboardPage/DashboardPage.module.css → 200 (8ms, ?B)
[2026-06-02T05:19:47.735Z] GET http://localhost:5173/src/hooks/useToast.ts → 200 (8ms, ?B)
[2026-06-02T05:19:47.735Z] GET http://localhost:5173/src/components/Toast/Toast.tsx → 200 (9ms, ?B)
[2026-06-02T05:19:47.735Z] GET http://localhost:5173/node_modules/.vite/deps/blockly.js?v=93500f84 → 200 (1ms, -314B)
[2026-06-02T05:19:47.736Z] GET http://localhost:5173/src/pages/EditorPage/EditorPage.module.css → 200 (6ms, ?B)
[2026-06-02T05:19:47.736Z] GET http://localhost:5173/src/components/ShareModal/ShareModal.tsx → 200 (7ms, ?B)
[2026-06-02T05:19:47.736Z] GET http://localhost:5173/src/pages/EditorPage/StageCanvas.tsx → 200 (6ms, ?B)
[2026-06-02T05:19:47.736Z] GET http://localhost:5173/src/pages/EditorPage/blockDefs.ts → 200 (8ms, ?B)
[2026-06-02T05:19:47.736Z] GET http://localhost:5173/src/pages/EditorPage/spriteRuntime.ts → 200 (8ms, ?B)
[2026-06-02T05:19:47.737Z] GET http://localhost:5173/node_modules/.vite/deps/axios.js?v=93500f84 → 200 (?ms, -312B)
[2026-06-02T05:19:47.738Z] GET http://localhost:5173/src/pages/PlayPage/PlayPage.module.css → 200 (6ms, ?B)
[2026-06-02T05:19:47.742Z] GET http://localhost:5173/src/pages/EditorPage/StageCanvas.module.css → 200 (6ms, ?B)
[2026-06-02T05:19:47.743Z] GET http://localhost:5173/src/components/ShareModal/ShareModal.module.css → 200 (5ms, ?B)
[2026-06-02T05:19:47.744Z] GET http://localhost:5173/src/components/Toast/Toast.module.css → 200 (7ms, ?B)
[2026-06-02T05:19:47.752Z] GET https://fonts.googleapis.com/css2?family=Baloo+2:wght@500;600;700;800&family=Nunito:wght@400;600;700;800&display=swap → 200 (1ms, -743B)
[2026-06-02T05:19:47.758Z] GET https://fonts.gstatic.com/s/baloo2/v23/wXKrE3kTposypRyd51jcAM4olXc.woff2 → 200 (?ms, -814B)
[2026-06-02T05:19:47.759Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (?ms, -815B)
[2026-06-02T05:19:47.838Z] GET http://localhost:8000/projects/me → 200 (53ms, 263B)
[2026-06-02T05:19:47.838Z] GET http://localhost:8000/users/me → 200 (52ms, 164B)
[2026-06-02T05:19:47.838Z] GET http://localhost:8000/projects/me → 200 (15ms, 263B)
[2026-06-02T05:19:47.838Z] GET http://localhost:8000/users/me → 200 (15ms, 164B)
[2026-06-02T05:20:00.651Z] GET http://localhost:5173/dashboard → 200 (3ms, ?B)
[2026-06-02T05:20:00.657Z] GET http://localhost:5173/@vite/client → 304 (1ms, ?B)
[2026-06-02T05:20:00.657Z] GET http://localhost:5173/src/main.tsx → 304 (2ms, ?B)
[2026-06-02T05:20:00.659Z] GET http://localhost:5173/@react-refresh → 304 (3ms, ?B)
[2026-06-02T05:20:00.659Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 304 (3ms, ?B)
[2026-06-02T05:20:00.660Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=93500f84 → 200 (?ms, -310B)
[2026-06-02T05:20:00.660Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=93500f84 → 200 (?ms, -312B)
[2026-06-02T05:20:00.660Z] GET http://localhost:5173/node_modules/.vite/deps/react-router-dom.js?v=93500f84 → 200 (?ms, -312B)
[2026-06-02T05:20:00.661Z] GET http://localhost:5173/src/index.css → 304 (2ms, ?B)
[2026-06-02T05:20:00.661Z] GET http://localhost:5173/src/App.tsx → 304 (2ms, ?B)
